3541427578,30.68222,104.04888
3034409152,30.68274,104.08829
1504210129,30.70523,104.01371
4118527460,30.63097,104.12256
504315289,30.71427,104.10684
504315289,30.671,104.07958
1885342917,30.65862,104.06904
1159230555,30.67656,104.1075
1159230558,30.72186,104.10976
3979164235,30.65094,104.03074
1956567320,30.6588,104.12006
5312164137,30.65847,104.07964
2847752854,30.66572,104.04736
1159155247,30.65477,104.07341
2907361696,30.67915,104.07144
5141468696,30.7142,104.05898
2456925108,30.75546,104.02845
1295783638,30.6656,104.05529
1492633091,30.66396,104.07031
4550018697,30.6625,104.08036
3516896165,30.618265,104.04794
2823813240,30.6381,104.04461
1159131458,30.63736,104.0225
3562086847,30.7145,104.09643
3034393462,30.67117,104.09467
432442901,30.67017,104.06455
1159463804,30.67313,104.07736
3541396092,30.74797,104.0567
1159234181,30.63811,104.01442
5375596829,30.66502,104.06647
3597916142,30.695896,104.0757
2915973117,30.6707,104.1038
4934383650,30.68813,104.07345
1332459632,30.65998,104.07605
1339701419,30.70213,104.07318
4548211432,30.62654,104.0817
4772463248,30.65123,104.07853
5213238373,30.67737,104.08714
5213238513,30.67247,104.05431
3034330084,30.645802,104.08683
3562028073,30.66386,104.08978
1458981267,30.64987,104.09775
2653570471,30.66321,104.01349
1956554705,30.65463,104.07672
5312164146,30.71624,104.07127
2769093057,30.67371,104.07758
3579530515,30.69676,104.04835
2915973117,30.67203,104.11317
2721160992,30.66157,104.09116
5218035675,30.66272,104.10541
4359391023,30.68297,104.14271
3034409149,30.70245,104.11458
3034409154,30.68155,104.09918
1507358678,30.67233,104.0789
1159488308,30.65806,104.07938
1815741571,30.79444,104.1328
288416384,30.612137,104.078926
1902099047,30.7316,104.06231
4934036023,30.62054,103.97101
1586706995,30.68082,104.10713
4225457648,30.67766,104.07135
432442979,30.67559,104.06145
5375783840,30.70213,104.07318
1159175201,30.67082,104.06058
1916401457,30.68317,104.06657
4699185754,30.65847,104.07964
4742462510,30.75436,104.08298
3015956856,30.71648,104.1489
1339701419,30.66121,104.00557
1159474715,30.61093,104.10004
3541389071,30.65588,104.09415
3541371609,30.69852,104.09635
4549759295,30.66633,104.08086
2472036427,30.71641,104.02791
1159148967,30.70996,104.0396
3445813122,30.72083,104.10473
3034330085,30.76142,104.08723
4414330241,30.67129,104.05588
1958204265,30.66078,104.07908
1964337171,30.68224,104.05222
1159490053,30.71497,104.04657
3562033458,30.68303,104.03107
4638050363,30.65292,104.0822
3034409013,30.6863,104.07403
3599790537,30.64509,104.07481
5283966200,30.7009,104.11833
465203734,30.675,104.05932
2852215057,30.7029,104.11309
5213837330,30.650347,104.11509
2769093154,30.65995,104.11824
4548142591,30.65862,104.12847
4772463269,30.6713,103.97929
3087817485,30.706,104.11791
3927876944,30.66269,104.10521
4064178182,30.695896,104.0757
4572410201,30.66722,104.05225
4987535027,30.66529,104.04828
3597608244,30.76456,104.12442
4572409867,30.69483,104.03952
529956151,30.70313,104.09541
2689291838,30.71225,104.10949
4711128945,30.70516,104.10398
1339762127,30.69641,104.02543
3541422909,30.57032,103.95577
2843289913,30.67002,104.06246
4548259673,30.61898,104.07598
4548211641,30.66359,104.0526
3562110274,30.66833,104.05362
3516900122,30.65678,104.026
3516900123,30.65783,104.18541
3445813124,30.65682,104.10265
1159131822,30.7054,104.09719
1159134903,30.65915,104.10549
1964326877,30.67125,104.10976
1159228848,30.6094,104.04157
5213253153,30.72256,104.12446
1504210130,30.73074,104.11529
4359390823,30.67516,104.0721
2883191116,30.66484,104.13379
672282827,30.68921,104.03886
1159148928,30.65088,104.03441
314622896,30.66328,104.0268
3113656970,30.69461,104.06722
3541371613,30.61309,104.09591
1159451504,30.65916,104.08287
4548211598,30.68266,104.0846
1159447649,30.66332,104.06234
4585624086,30.64545,104.04999
1159941938,30.65742,104.06584
3691210147,30.65724,104.07589
4799195760,30.69152,104.06971
4106681545,30.65489,104.06913
4701577693,30.6601,104.07836
3034393462,30.69279,104.04221
3034040786,30.69335,104.05029
2879869268,30.63604,104.12836
963638438,30.67187,104.08136
3541427582,30.69725,104.0736
2843289913,30.66718,104.0524
2651598888,30.62291,103.91484
5382831196,30.64734,104.10012
1964394675,30.70922,104.0724
1159143438,30.66618,104.07757
1458981267,30.67168,103.96764
3034330077,30.64885,104.09821
672405830,30.69307,104.08865
3445813118,30.61711,104.13646
3445813118,30.61982,104.114555
3034330084,30.70539,104.118
2217746798,30.5724,104.06081
1159149125,30.66898,104.05228
3943038365,30.70279,104.05243
1916386580,30.67502,104.06145
432452989,30.661,104.08641
4703149462,30.65707,104.07237
3742070455,30.65529,104.11078
2653570475,30.62774,104.15099
5213253203,30.67125,104.10976
4961077626,30.66475,104.06533
4359390880,30.70523,104.01371
3034409149,30.67797,104.05712
3359536720,30.705019,104.08328
3597844668,30.61731,104.02397
3087817521,30.64933,104.10115
4064178177,30.67265,104.07904
1815857482,30.70401,104.04328
1918491705,30.67915,104.0431
5211343343,30.66123,104.07719
3113656970,30.63922,104.07936
4701765697,30.63327,104.05851
4549993213,30.69587,104.05719
4548259333,30.68742,104.06177
1156126795,30.65186,104.07874
4548211453,30.66842,104.04848
3579517900,30.65693,104.09872
5354813690,30.63939,104.03093
1301932975,30.68795,104.06653
672405830,30.66451,104.06268
3445813121,30.71209,104.03691
3034376760,30.66951,104.11457
3516900117,30.682095,104.029785
3516900115,30.65211,104.01894
3034376773,30.63835,104.03009
672349693,30.70157,104.04618
3562033455,30.66849,104.11203
4359390978,30.71239,103.99878
5283966327,30.70503,104.11312
3199773570,30.71013,104.09718
4934443953,30.66668,104.10328
4359390858,30.67611,104.10816
2653252928,30.65607,104.07042
4679096596,30.65157,104.01709
2653330906,30.65804,104.08065
1159137575,30.67392,104.08457
1305816733,30.62998,104.03408
1159168931,30.66064,104.05065
4550019021,30.70518,104.066
4772463247,30.72477,103.97831
2843289945,30.72833,104.04762
2081197487,30.70527,104.10379
3028923857,30.66193,104.08071
3025476902,30.67386,104.05733
2371811635,30.662588,104.10229
2687903829,30.64296,104.09587
4549993409,30.66495,104.0651
4549993149,30.67869,104.07399
3034393458,30.72201,104.05586
2843286555,30.712135,104.02848
1159234181,30.651096,104.002335
1947584145,30.66816,104.10027
1159228848,30.70213,104.07318
3031031600,30.674511,103.96755
3562028086,30.67202,104.11256
1159138261,30.63227,104.03422
1159137575,30.6556,104.0733
3034330077,30.60403,104.09205
3562028073,30.6475,104.104
4414330242,30.6248,104.10218
432453008,30.60009,104.09986
4903105811,30.65279,104.07557
5213238503,30.67929,104.09581
2472030046,30.64249,104.07573
5213237274,30.58537,104.06227
432432551,30.66957,104.05962
432429393,30.65331,104.07775
4548142591,30.65626,104.08233
1313998761,30.69046,104.08424
2729160274,30.65861,104.06339
4934444052,30.66873,104.11715
4550770153,30.67198,104.12397
3315385210,30.6711,104.05687
1507268938,30.68495,104.09257
3597608246,30.76085,104.06216
432442539,30.643,104.07879
5211324802,30.70213,104.07318
4770960876,30.66359,104.0526
4758073576,30.71603,104.0786
5375596829,30.68637,104.02445
4102485554,30.671585,104.06638
4549993409,30.66148,104.04999
3034393456,30.61186,104.11745
3541371613,30.65639,104.06235
1290303454,30.64234,104.05676
3562110284,30.61415,104.05373
1305816678,30.628225,104.11229
3562028082,30.65019,104.10645
3445813122,30.65018,104.08258
3445813130,30.70527,104.10379
1947584056,30.65292,104.0822
1815741571,30.68388,103.95907
1159234118,30.67209,104.03285
4638050363,30.67029,104.05651
3562047401,30.68868,104.08724
4967265777,30.70156,104.09863
2329101948,30.67042,104.06663
4548259554,30.63917,104.06611
1159138415,30.65011,104.12072
1459005274,30.5286,104.04731
1861145348,30.58896,104.06575
5040759944,30.69289,104.09117
1885342917,30.66785,104.10629
2709174918,30.66449,104.06528
2367361536,30.65331,104.07775
4742504954,30.67419,104.12527
964666349,30.66098,104.09422
4971919883,30.69905,104.09582
3028599190,30.68809,104.08877
4693518604,30.67309,104.07325
5323276679,30.65939,104.06042
2883191101,30.67782,104.07964
672347620,30.65849,104.10039
2371811635,30.74942,104.11355
3541427561,30.6219,104.03376
1156126796,30.66293,104.07887
1156126798,30.62088,104.08008
872832450,30.62007,104.01612
3516896169,30.75241,103.91909
3516900114,30.64509,104.07481
3034330082,30.67402,104.08434
3562028080,30.65183,104.17375
3562110284,30.6571,104.07137
4903112577,30.64121,104.01704
1301932970,30.66359,104.0526
1301933040,30.75554,104.08448
1313998761,30.67925,104.03482
5141468737,30.68085,104.10747
3071355056,30.69021,104.08046
4601245996,30.66933,104.07563
2721160984,30.6575,104.0907
2653246216,30.71218,104.1361
5213837389,30.7665,104.0526
4978441013,30.70679,104.09705
1964388817,30.66694,104.05799
1159134936,30.64807,104.12275
1458981267,30.67974,104.07689
1459003960,30.72141,104.11182
628641785,30.66359,104.0526
4220530489,30.70493,104.04565
1756176909,30.65607,104.07042
4721452999,30.72683,104.06222
4524499991,30.67375,103.9905
4549993451,30.70394,104.08242
3597608279,30.69062,104.04109
314622978,30.66178,104.05467
4550914573,30.71396,104.04934
4358629182,30.695896,104.0757
441187666,30.73607,104.04375
1072704325,30.71169,104.03609
4359390980,30.615961,104.0304
3562055475,30.70874,104.09474
3034040779,30.66451,104.06268
3034029049,30.67332,104.06302
3541401905,30.68921,104.0987
4064178177,30.69143,104.04663
5211345684,30.653,104.06239
288416399,30.74852,104.02796
3579517899,30.61217,104.09451
3541371609,30.70527,104.10379
441187228,30.65024,103.97963
3516896169,30.68183,104.08436
4903112580,30.62723,104.04785
3562015383,30.7202,104.07978
314635488,30.79097,104.07868
1459059550,30.68219,104.14221
2847752856,30.65998,104.07605
1964323678,30.73727,104.1438
2039561232,30.55447,104.089
4393621475,30.7481,104.06421
2915973117,30.69262,104.07867
2315717685,30.66802,104.05965
2080646276,30.67696,104.05014
3034424058,30.65847,104.09537
2118910074,30.71946,104.03504
3034409025,30.68152,104.11387
1815728532,30.69156,104.06988
4721452999,30.77187,104.05074
441187597,30.64805,104.06117
4359391647,30.686172,104.04296
2852214940,30.66359,104.0526
3025476893,30.67419,104.12527
963638438,30.68809,104.06629
963638438,30.62422,104.02741
1159497947,30.66472,104.00664
1159477623,30.76445,104.04564
1987226888,30.66474,104.07722
3562086848,30.66005,104.0542
3445813123,30.60686,104.13979
2217746800,30.65292,104.0822
1159947333,30.67039,104.0659
1305816694,30.68455,104.10525
3742070445,30.61509,104.06201
1311904439,30.69388,104.0548
1313998761,30.67937,104.04738
4794992619,30.70487,104.03445
1159176619,30.6863,104.07403
4582782984,30.6024,104.05442
1159450070,30.6934,104.05555
2564226634,30.66451,104.06268
1815741571,30.75438,104.08666
1159234180,30.65331,104.07775
1947583813,30.70266,104.01961
2041527398,30.6863,104.07403
2039550424,30.637938,104.10755
1964427886,30.68787,104.07345
1964427886,30.82036,103.97808
4679096596,30.68734,104.09862
5283966121,30.73727,104.1438
4550770153,30.66534,104.07822
2843289945,30.62913,103.9605
1815729257,30.69015,104.07323
4934036032,30.70888,104.09687
4967265774,30.68836,104.0771
2208327207,30.64615,104.0224
4358643823,30.68979,104.07345
2956775872,30.67405,104.06892
2843286568,30.6539,104.06927
1156126794,30.67257,104.05192
2823785826,30.6076,103.98801
1492399323,30.65838,104.11666
1492371540,30.63433,104.02885
1305816672,30.66032,104.09323
4414330241,30.6676,104.09903
2653570475,30.67423,104.12556
1159143854,30.69257,104.0902
1947583867,30.65767,104.07758
1947583834,30.57459,103.95502
1159230555,30.6851,104.12064
5256947476,30.66938,104.11379
1458570754,30.744864,104.11425
2712189997,30.69859,104.04266
672349693,30.63946,104.03308
1815741549,30.71428,104.10685
1956554705,30.69014,104.07335
4934444056,30.637938,104.10755
672282850,30.67494,104.10908
1159155221,30.69305,104.04338
2133184344,30.67392,104.08457
2334060843,30.68861,104.06004
432432542,30.64202,104.08006
432432565,30.65848,104.074
1159463802,30.66847,104.05613
432442953,30.70213,104.07318
4773199375,30.66884,104.05289
1919409112,30.69062,104.04109
4106696147,30.69511,104.06645
4961076802,30.69469,104.07441
1586706966,30.711,104.01213
5402477941,30.659,104.0822
2956775226,30.72847,104.02537
1159225748,30.63416,104.07751
1159227452,30.66141,104.0064
3579517899,30.6412,104.08396
672287939,30.64754,104.09068
5354813690,30.71717,104.04377
1301932975,30.67371,104.07758
1159148928,30.64586,104.087
3562110284,30.64668,104.0983
4903105811,30.67337,104.11357
3034376760,30.66132,104.07328
1958204341,30.71946,104.03504
1964418552,30.66376,104.07189
1458578611,30.66417,104.10131
2039561233,30.70845,103.99406
4118527460,30.69494,104.06667
5055908304,30.67125,104.10976
4359390924,30.65393,104.0349
